Filename,Full Path,Path,Sample,Start Time,Error,Output,Check Duration (s)
Austin Powers in Goldmember (2002) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers in Goldmember (2002)/Austin Powers in Goldmember (2002) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers in Goldmember (2002),1,0,yes,"[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 2 >= 2
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 6 >= 6
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 9 >= 9
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 13 >= 13
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 16 >= 16
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 19 >= 19
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 23 >= 23
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 26 >= 26
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 30 >= 30
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 33 >= 33
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 37 >= 37
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 40 >= 40
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 43 >= 43
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 47 >= 47
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 50 >= 50
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 54 >= 54
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 57 >= 57
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 61 >= 61
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 64 >= 64
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 67 >= 67
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 71 >= 71
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 74 >= 74
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 78 >= 78
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 81 >= 81
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 85 >= 85
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 88 >= 88
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 91 >= 91
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 95 >= 95
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 98 >= 98
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 102 >= 102
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 105 >= 105
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 109 >= 109
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 112 >= 112
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 115 >= 115
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 119 >= 119
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 122 >= 122
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 126 >= 126
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 129 >= 129
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 133 >= 133
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 136 >= 136
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 139 >= 139
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 143 >= 143
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 146 >= 146
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 150 >= 150
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 153 >= 153
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 157 >= 157
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 160 >= 160
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 163 >= 163
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 167 >= 167
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 170 >= 170
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 174 >= 174
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 177 >= 177
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 181 >= 181
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 184 >= 184
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 187 >= 187
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 191 >= 191
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 194 >= 194
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 198 >= 198
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 201 >= 201
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 205 >= 205
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 208 >= 208
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 211 >= 211
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 215 >= 215
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 218 >= 218
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 222 >= 222
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 225 >= 225
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 229 >= 229
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 232 >= 232
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 235 >= 235
[null @ 0x12de04d70] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 239 >= 239",2.37
Austin Powers in Goldmember (2002) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers in Goldmember (2002)/Austin Powers in Goldmember (2002) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers in Goldmember (2002),2,3904.54,no,,3.61
Austin Powers in Goldmember (2002) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers in Goldmember (2002)/Austin Powers in Goldmember (2002) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers in Goldmember (2002),3,5524.46,no,,2.57
Austin Powers International Man of Mystery (1997) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers International Man of Mystery (1997)/Austin Powers International Man of Mystery (1997) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers International Man of Mystery (1997),1,0,yes,"[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 2 >= 2
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 6 >= 6
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 9 >= 9
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 13 >= 13
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 16 >= 16
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 19 >= 19
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 23 >= 23
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 26 >= 26
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 30 >= 30
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 33 >= 33
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 37 >= 37
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 40 >= 40
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 43 >= 43
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 47 >= 47
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 50 >= 50
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 54 >= 54
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 57 >= 57
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 61 >= 61
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 64 >= 64
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 67 >= 67
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 71 >= 71
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 74 >= 74
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 78 >= 78
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 81 >= 81
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 85 >= 85
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 88 >= 88
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 91 >= 91
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 95 >= 95
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 98 >= 98
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 102 >= 102
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 105 >= 105
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 109 >= 109
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 112 >= 112
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 115 >= 115
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 119 >= 119
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 122 >= 122
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 126 >= 126
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 129 >= 129
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 133 >= 133
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 136 >= 136
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 139 >= 139
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 143 >= 143
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 146 >= 146
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 150 >= 150
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 153 >= 153
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 157 >= 157
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 160 >= 160
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 163 >= 163
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 167 >= 167
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 170 >= 170
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 174 >= 174
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 177 >= 177
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 181 >= 181
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 184 >= 184
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 187 >= 187
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 191 >= 191
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 194 >= 194
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 198 >= 198
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 201 >= 201
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 205 >= 205
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 208 >= 208
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 211 >= 211
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 215 >= 215
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 218 >= 218
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 222 >= 222
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 225 >= 225
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 229 >= 229
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 232 >= 232
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 235 >= 235
[null @ 0x138105810] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 239 >= 239",2.85
Austin Powers International Man of Mystery (1997) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers International Man of Mystery (1997)/Austin Powers International Man of Mystery (1997) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers International Man of Mystery (1997),2,892.24,no,,2.68
Austin Powers International Man of Mystery (1997) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers International Man of Mystery (1997)/Austin Powers International Man of Mystery (1997) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers International Man of Mystery (1997),3,1106.82,no,,3.3
Austin Powers The Spy Who Shagged Me (1999) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers The Spy Who Shagged Me (1999)/Austin Powers The Spy Who Shagged Me (1999) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers The Spy Who Shagged Me (1999),1,0,yes,"[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 2 >= 2
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 6 >= 6
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 9 >= 9
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 13 >= 13
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 16 >= 16
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 19 >= 19
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 23 >= 23
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 26 >= 26
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 30 >= 30
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 33 >= 33
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 37 >= 37
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 40 >= 40
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 43 >= 43
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 47 >= 47
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 50 >= 50
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 54 >= 54
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 57 >= 57
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 61 >= 61
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 64 >= 64
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 67 >= 67
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 71 >= 71
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 74 >= 74
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 78 >= 78
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 81 >= 81
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 85 >= 85
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 88 >= 88
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 91 >= 91
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 95 >= 95
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 98 >= 98
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 102 >= 102
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 105 >= 105
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 109 >= 109
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 112 >= 112
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 115 >= 115
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 119 >= 119
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 122 >= 122
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 126 >= 126
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 129 >= 129
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 133 >= 133
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 136 >= 136
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 139 >= 139
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 143 >= 143
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 146 >= 146
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 150 >= 150
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 153 >= 153
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 157 >= 157
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 160 >= 160
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 163 >= 163
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 167 >= 167
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 170 >= 170
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 174 >= 174
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 177 >= 177
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 181 >= 181
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 184 >= 184
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 187 >= 187
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 191 >= 191
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 194 >= 194
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 198 >= 198
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 201 >= 201
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 205 >= 205
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 208 >= 208
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 211 >= 211
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 215 >= 215
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 218 >= 218
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 222 >= 222
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 225 >= 225
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 229 >= 229
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 232 >= 232
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 235 >= 235
[null @ 0x157a061d0] Application provided invalid, non monotonically increasing dts to muxer in stream 0: 239 >= 239",2.29
Austin Powers The Spy Who Shagged Me (1999) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers The Spy Who Shagged Me (1999)/Austin Powers The Spy Who Shagged Me (1999) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers The Spy Who Shagged Me (1999),2,2438.55,no,,4.97
Austin Powers The Spy Who Shagged Me (1999) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers The Spy Who Shagged Me (1999)/Austin Powers The Spy Who Shagged Me (1999) Bluray-1080p.mkv,/Volumes/media/media/movies/Austin Powers The Spy Who Shagged Me (1999),3,850.95,no,,3.2
Avatar (2009) Bluray-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/Avatar (2009)/Avatar (2009) Bluray-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/Avatar (2009),1,0,no,,3.58
Avatar (2009) Bluray-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/Avatar (2009)/Avatar (2009) Bluray-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/Avatar (2009),2,10055.14,no,,7.63
Avatar (2009) Bluray-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/Avatar (2009)/Avatar (2009) Bluray-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/Avatar (2009),3,862.04,no,,7.64
Avatar The Way of Water (2022) Bluray-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/Avatar The Way of Water (2022)/Avatar The Way of Water (2022) Bluray-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/Avatar The Way of Water (2022),1,0,no,,7.17
Avatar The Way of Water (2022) Bluray-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/Avatar The Way of Water (2022)/Avatar The Way of Water (2022) Bluray-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/Avatar The Way of Water (2022),2,2877.44,no,,5.3
Avatar The Way of Water (2022) Bluray-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/Avatar The Way of Water (2022)/Avatar The Way of Water (2022) Bluray-2160p Proper SDR Handbrake.mkv,/Volumes/media/media/movies/Avatar The Way of Water (2022),3,3727.86,no,,4.36
Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015)/Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015),1,0,no,,9.05
Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015)/Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015),2,2838.59,no,,7.17
Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015)/Avengers Age of Ultron (2015) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Age of Ultron (2015),3,7402.42,no,,5.46
Avengers Endgame (2019) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Endgame (2019)/Avengers Endgame (2019) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Endgame (2019),1,0,no,,3.72
Avengers Endgame (2019) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Endgame (2019)/Avengers Endgame (2019) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Endgame (2019),2,3315.42,no,,6.52
Avengers Endgame (2019) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Endgame (2019)/Avengers Endgame (2019) Remux-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Endgame (2019),3,4348.06,no,,4.69
Avengers Infinity War (2018) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Infinity War (2018)/Avengers Infinity War (2018) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Infinity War (2018),1,0,no,,1.65
Avengers Infinity War (2018) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Infinity War (2018)/Avengers Infinity War (2018) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Infinity War (2018),2,2749.19,no,,5.59
Avengers Infinity War (2018) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Infinity War (2018)/Avengers Infinity War (2018) Bluray-2160p SDR Handbrake.mkv,/Volumes/media/media/movies/Avengers Infinity War (2018),3,7821.53,no,,5.41
Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995)/Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995),1,0,no,,8.11
Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995)/Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995),2,627.78,no,,11.88
Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995)/Babe (1995) Remux-1080p.mkv,/Volumes/media/media/movies/Babe (1995),3,267.93,no,,11.55
Babel (2006) Bluray-1080p.mkv,/Volumes/media/media/movies/Babel (2006)/Babel (2006) Bluray-1080p.mkv,/Volumes/media/media/movies/Babel (2006),1,0,no,,0.9
Babel (2006) Bluray-1080p.mkv,/Volumes/media/media/movies/Babel (2006)/Babel (2006) Bluray-1080p.mkv,/Volumes/media/media/movies/Babel (2006),2,2476.21,no,,3.2
